latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.1721,52.8806,311.9,2.7,1.6,2009-11-23,2254,Aqua,MODIS,77,6.03,292.3,43.3,N,3
25.1679,52.8787,305.6,1.8,1.3,2009-11-25,1819,Terra,MODIS,35,6.03,273.3,18.8,N,3
25.1621,52.8743,305.6,1.8,1.3,2009-11-25,1819,Terra,MODIS,34,6.03,272.8,19.5,N,3
25.1621,52.8704,310.2,2.1,1.4,2009-11-30,0740,Terra,MODIS,31,6.03,293.2,21.1,D,3
25.168,52.8782,305.5,1.4,1.2,2009-12-02,1825,Terra,MODIS,33,6.03,292.9,8.5,N,3
25.1638,52.884,318.4,2,1.4,2009-12-03,1908,Terra,MODIS,96,6.03,292.4,40.7,N,3
25.1619,52.8642,310.4,2,1.4,2009-12-03,1908,Terra,MODIS,71,6.03,292,22.7,N,3
25.1657,52.8881,305.9,2.2,1.4,2009-12-03,2153,Aqua,MODIS,39,6.03,291.9,16.7,N,3
25.1673,52.8777,307.1,1.2,1.1,2009-12-09,1831,Terra,MODIS,51,6.03,294.8,7.6,N,3
25.1667,52.8782,305.2,1.1,1,2009-12-14,1850,Terra,MODIS,22,6.03,294.4,6.1,N,3
25.1626,52.8874,316.5,1.7,1.3,2009-12-26,2159,Aqua,MODIS,91,6.03,292.6,32.3,N,3
25.1644,52.8704,306.6,1.7,1.3,2009-12-26,2159,Aqua,MODIS,47,6.03,290.8,15.7,N,3
25.166,52.8784,305.7,1.1,1,2010-01-31,1849,Terra,MODIS,35,6.03,292.6,6.9,N,3
25.1609,52.8661,313.9,1.2,1.1,2010-04-03,0939,Aqua,MODIS,54,6.03,298.4,9.4,D,3
25.1585,52.8825,326.6,1.6,1.2,2010-04-06,1009,Aqua,MODIS,80,6.03,296,42,D,3
25.1568,52.8672,328.6,1.6,1.2,2010-04-06,1009,Aqua,MODIS,82,6.03,299.8,46.5,D,3
25.1658,52.8777,306.6,1,1,2010-04-07,1837,Terra,MODIS,47,6.03,295,5.9,N,3
25.16,52.8803,314.2,1.8,1.3,2010-05-17,0651,Terra,MODIS,60,6.03,302.1,19.2,D,3
25.1581,52.8667,317,1,1,2010-05-22,0710,Terra,MODIS,54,6.03,305.2,8.3,D,3
25.1644,52.8675,312.1,2.6,1.5,2010-05-22,1021,Aqua,MODIS,39,6.03,299.8,24,D,3
25.157,52.8605,313.9,2.6,1.5,2010-05-22,1021,Aqua,MODIS,60,6.03,301.8,32.9,D,3
25.1647,52.8733,315,1.8,1.3,2010-05-23,0926,Aqua,MODIS,60,6.03,302.2,17.5,D,3
25.155,52.8695,318.9,1.4,1.2,2010-05-30,0932,Aqua,MODIS,70,6.03,308.7,16.7,D,3
25.1592,52.8798,314.7,1.6,1.3,2010-06-03,0734,Terra,MODIS,62,6.03,303.4,14.7,D,3
25.1644,52.885,315.4,1.7,1.3,2010-06-05,2241,Aqua,MODIS,88,6.03,302,20.1,N,3
25.1452,52.8775,317.1,1,1,2010-06-07,0710,Terra,MODIS,67,6.03,306.9,9.4,D,3
25.1542,52.8609,316.6,2.6,1.5,2010-06-23,1021,Aqua,MODIS,66,6.03,306.1,38.8,D,3
25.1558,52.8684,324.6,1.1,1,2010-06-27,0956,Aqua,MODIS,78,6.03,311.5,17.5,D,3
25.1524,52.8658,312.3,2.6,1.5,2010-07-09,1021,Aqua,MODIS,43,6.03,297.9,22.2,D,3
25.1627,52.8759,316.4,2.1,1.4,2010-07-12,0740,Terra,MODIS,66,6.03,302.6,24,D,3
25.1634,52.8826,314.3,2.1,1.4,2010-07-12,0740,Terra,MODIS,57,6.03,302,17.8,D,3
25.1539,52.8544,313.7,3.1,1.7,2010-07-12,0913,Aqua,MODIS,59,6.03,301.3,34,D,3
25.1591,52.8812,312.7,2.3,1.5,2010-07-13,0645,Terra,MODIS,55,6.03,301.9,18.5,D,3
25.1645,52.8601,313.3,2,1.4,2010-07-15,1908,Terra,MODIS,82,6.03,303.1,17.4,N,3
